0.999999998000000	-0.00367100000000000
0.999013000000000	-0.0313950000000000
0.996057000000000	-0.0626670000000000
0.991144000000000	-0.0936910000000000
0.984292000000000	-0.124345000000000
0.975528000000000	-0.154508000000000
0.964888000000000	-0.184062000000000
0.952414000000000	-0.212890000000000
0.938153000000000	-0.240877000000000
0.922164000000000	-0.267913000000000
0.904508000000000	-0.293893000000000
0.885257000000000	-0.318712000000000
0.864484000000000	-0.342274000000000
0.842274000000000	-0.364484000000000
0.818712000000000	-0.385257000000000
0.793893000000000	-0.404508000000000
0.767913000000000	-0.422164000000000
0.740877000000000	-0.438153000000000
0.712890000000000	-0.452414000000000
0.684062000000000	-0.464888000000000
0.654508000000000	-0.475528000000000
0.624345000000000	-0.484292000000000
0.593691000000000	-0.491144000000000
0.562667000000000	-0.496057000000000
0.531395000000000	-0.499013000000000
0.500000000000000	-0.500000000000000
0.468605000000000	-0.499013000000000
0.437333000000000	-0.496057000000000
0.406309000000000	-0.491144000000000
0.375655000000000	-0.484292000000000
0.345492000000000	-0.475528000000000
0.315938000000000	-0.464888000000000
0.287110000000000	-0.452414000000000
0.259123000000000	-0.438153000000000
0.232087000000000	-0.422164000000000
0.206107000000000	-0.404508000000000
0.181288000000000	-0.385257000000000
0.157726000000000	-0.364484000000000
0.135516000000000	-0.342274000000000
0.114743000000000	-0.318712000000000
0.0954920000000000	-0.293893000000000
0.0778360000000000	-0.267913000000000
0.0618470000000000	-0.240877000000000
0.0475860000000000	-0.212890000000000
0.0351120000000000	-0.184062000000000
0.0244720000000000	-0.154508000000000
0.0157080000000000	-0.124345000000000
0.00885600000000000	-0.0936910000000000
0.00394300000000000	-0.0626670000000000
0.000987000000000000	-0.0313950000000000
0	0
0.000987000000000000	0.0313950000000000
0.00394300000000000	0.0626670000000000
0.00885600000000000	0.0936910000000000
0.0157080000000000	0.124345000000000
0.0244720000000000	0.154508000000000
0.0351120000000000	0.184062000000000
0.0475860000000000	0.212890000000000
0.0618470000000000	0.240877000000000
0.0778360000000000	0.267913000000000
0.0954920000000000	0.293893000000000
0.114743000000000	0.318712000000000
0.135516000000000	0.342274000000000
0.157726000000000	0.364484000000000
0.181288000000000	0.385257000000000
0.206107000000000	0.404508000000000
0.232087000000000	0.422164000000000
0.259123000000000	0.438153000000000
0.287110000000000	0.452414000000000
0.315938000000000	0.464888000000000
0.345492000000000	0.475528000000000
0.375655000000000	0.484292000000000
0.406309000000000	0.491144000000000
0.437333000000000	0.496057000000000
0.468605000000000	0.499013000000000
0.500000000000000	0.500000000000000
0.531395000000000	0.499013000000000
0.562667000000000	0.496057000000000
0.593691000000000	0.491144000000000
0.624345000000000	0.484292000000000
0.654508000000000	0.475528000000000
0.684062000000000	0.464888000000000
0.712890000000000	0.452414000000000
0.740877000000000	0.438153000000000
0.767913000000000	0.422164000000000
0.793893000000000	0.404508000000000
0.818712000000000	0.385257000000000
0.842274000000000	0.364484000000000
0.864484000000000	0.342274000000000
0.885257000000000	0.318712000000000
0.904508000000000	0.293893000000000
0.922164000000000	0.267913000000000
0.938153000000000	0.240877000000000
0.952414000000000	0.212890000000000
0.964888000000000	0.184062000000000
0.975528000000000	0.154508000000000
0.984292000000000	0.124345000000000
0.991144000000000	0.0936910000000000
0.996057000000000	0.0626670000000000
0.999013000000000	0.0313950000000000
0.999999998000000	0.00367100000000000
